player,def_impact,stature__height_inches,stature__weight_lbs,stature__wingspan_in,ath__player_id,ath__athleticism_score,shot__player_id,shot__total_fga,shot__freq_rim,shot__freq_paint,shot__freq_mid,shot__freq_corner3,shot__freq_atb3,shot__freq_three,shot__freq_rim_plus_paint,shot__rim_fg_pct,shot__mid_fg_pct,shot__corner3_pct,shot__atb3_pct,port__portability_score,port__age,port__mp,pass__team,pass__minutes,pass__passer_rating,pass__passing_score,usage__mp,usage__usg_pct,usage__offensive_load,usage__box_creation,usage__creation_score,stature__player_name,ath__player_name,ath__athleticism_source,ath__position,shot__player_name,shot__team,port__position,port__portability_source,pass__player_name,usage__player_name,usage__team,usage__pos
andrew nembhardind,,,,,,,,,,,,,,,,,,,,,,,31.0,1881.0,8.0,0.8,1881.0,16.3,32.9,4.3,0.328530257926178,,,,,,,,,Andrew NembhardIND | PG,Andrew NembhardIND | PG,,
andrew wiggins,-0.4,78.0,197.0,84.0,203952.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Andrew Wiggins,Andrew Wiggins,imputed,F,,,,,,,,
andrew wigginsmia,,,,,,,,,,,,,,,,,,,,,,,298.0,1842.0,3.8,0.38,1842.0,24.5,35.9,4.6,0.4506774519171833,,,,,,,,,Andrew WigginsMIA | SF,Andrew WigginsMIA | SF,,
anfernee simons,-2.4,75.0,200.0,81.25,1629014.0,80.5,,,,,,,,,,,,,,,,,,,,,,,,,,Anfernee Simons,Anfernee Simons,measured,G,,,,,,,,
anfernee simonsbos,,,,,,,,,,,,,,,,,,,,,,,158.0,2292.0,5.5,0.55,2292.0,24.6,43.2,7.1,0.5522892563475452,,,,,,,,,Anfernee SimonsBOS | PG,Anfernee SimonsBOS | PG,,
anthony black,1.4,79.0,200.0,79.5,1641710.0,89.32,,,,,,,,,,,,,,,,,,,,,,,,,,Anthony Black,Anthony Black,measured,G,,,,,,,,
anthony blackorl,,,,,,,,,,,,,,,,,,,,,,,168.0,1887.0,5.3,0.53,1887.0,19.6,32.9,4.2,0.3653454609030609,,,,,,,,,Anthony BlackORL | PG,Anthony BlackORL | PG,,
anthony davis,3.0,82.0,253.0,89.5,203076.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Anthony Davis,Anthony Davis,imputed,F-C,,,,,,,,
anthony davisdal,,,,,,,,,,,,,,,,,,,,,,,262.0,1706.0,4.2,0.42,1706.0,30.4,44.4,6.2,0.6083652862945091,,,,,,,,,Anthony DavisDAL | C,Anthony DavisDAL | C,,
anthony edwards,0.1,76.0,225.0,81.0,1630162.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Anthony Edwards,Anthony Edwards,imputed,G,,,,,,,,
anthony edwardsmin,,,,,,,,,,,,,,,,,,,,,,,240.0,2871.0,4.5,0.45,2871.0,31.4,48.7,9.0,0.7087437472924237,,,,,,,,,Anthony EdwardsMIN | SG,Anthony EdwardsMIN | SG,,
anthony gill,,79.0,230.0,83.0,1630264.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Anthony Gill,Anthony Gill,imputed,F,,,,,,,,
anthony gillwas,,,,,,,,,,,,,,,,,,,,,,,425.0,397.0,2.3,0.2299999999999999,397.0,12.7,16.9,0.6,0.1052388400695739,,,,,,,,,Anthony GillWAS | PF,Anthony GillWAS | PF,,
anton watson,,80.0,225.0,84.0,1641817.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Anton Watson,Anton Watson,imputed,F,,,,,,,,
antonio reeves,-1.5,,,,1641810.0,75.99,,,,,,,,,,,,,,,,,,,,,,,,,,,Antonio Reeves,measured,G,,,,,,,,
antonio reevescha,,,,,,,,,,,,,,,,,,,,,,,407.0,660.0,2.5,0.25,660.0,18.8,26.2,2.5,0.2768743963807351,,,,,,,,,Antonio ReevesCHA | SG,Antonio ReevesCHA | SG,,
ariel hukporti,,,,,1630574.0,82.63,,,,,,,,,,,,,,,,,,,,,,,,,,,Ariel Hukporti,measured,C,,,,,,,,
ariel hukportinyk,,,,,,,,,,,,,,,,,,,,,,,475.0,217.0,0.6,0.06,217.0,11.6,13.4,0.8,0.0750498723833991,,,,,,,,,Ariel HukportiNYK | C,Ariel HukportiNYK | C,,
ausar thompson,2.6,79.0,205.0,84.0,1641709.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Ausar Thompson,Ausar Thompson,imputed,G-F,,,,,,,,
ausar thompsondet,,,,,,,,,,,,,,,,,,,,,,,228.0,1328.0,4.6,0.4599999999999999,1328.0,19.1,29.5,2.8,0.3074390985408334,,,,,,,,,Ausar ThompsonDET | SF,Ausar ThompsonDET | SF,,
austin reaves,-1.0,77.0,197.0,78.25,1630559.0,71.35,,,,,,,,,,,,,,,,,,,,,,,,,,Austin Reaves,Austin Reaves,measured,G,,,,,,,,
austin reaveslal,,,,,,,,,,,,,,,,,,,,,,,67.0,2550.0,7.1,0.71,2550.0,23.7,43.2,8.2,0.5660036645036631,,,,,,,,,Austin ReavesLAL | SG,Austin ReavesLAL | SG,,
ayo dosunmu,-1.0,77.0,200.0,82.25,1630245.0,74.42,,,,,,,,,,,,,,,,,,,,,,,,,,Ayo Dosunmu,Ayo Dosunmu,measured,G,,,,,,,,
ayo dosunmuchi,,,,,,,,,,,,,,,,,,,,,,,49.0,1394.0,7.5,0.75,1394.0,16.6,31.4,4.2,0.3206034076754562,,,,,,,,,Ayo DosunmuCHI | SG,Ayo DosunmuCHI | SG,,
bam adebayo,2.1,81.0,255.0,86.75,1628389.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Bam Adebayo,Bam Adebayo,imputed,C-F,,,,,,,,
bam adebayomia,,,,,,,,,,,,,,,,,,,,,,,135.0,2674.0,5.8,0.58,2674.0,23.5,38.6,5.7,0.4798781483982423,,,,,,,,,Bam AdebayoMIA | C,Bam AdebayoMIA | C,,
baylor scheierman,,78.0,205.0,80.25,1631248.0,77.36,,,,,,,,,,,,,,,,,,,,,,,,,,Baylor Scheierman,Baylor Scheierman,measured,G,,,,,,,,
baylor scheiermanbos,,,,,,,,,,,,,,,,,,,,,,,164.0,384.0,5.4,0.54,384.0,14.5,23.9,1.8,0.1963169736664831,,,,,,,,,Baylor ScheiermanBOS | SG,Baylor ScheiermanBOS | SG,,
ben sheppard,-0.4,78.0,190.0,79.75,1641767.0,79.32,,,,,,,,,,,,,,,,,,,,,,,,,,Ben Sheppard,Ben Sheppard,measured,G,,,,,,,,
ben sheppardind,,,,,,,,,,,,,,,,,,,,,,,169.0,1228.0,5.3,0.53,1228.0,11.3,18.1,0.9,0.1027325802040927,,,,,,,,,Ben SheppardIND | SG,Ben SheppardIND | SG,,
ben simmons,1.1,82.0,240.0,84.5,1627732.0,,,,,,,,,,,,,,,,,,1.0,1120.0,10.0,1.0,1120.0,13.2,34.5,2.7,0.2663129109963104,Ben Simmons,Ben Simmons,imputed,G-F,,,,,Ben Simmons| PF,Ben Simmons| PF,,
bennedict mathurin,-1.5,77.0,210.0,81.0,1631097.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Bennedict Mathurin,Bennedict Mathurin,imputed,G-F,,,,,,,,
bennedict mathurinind,,,,,,,,,,,,,,,,,,,,,,,428.0,2149.0,2.2,0.22,2149.0,22.8,29.8,3.1,0.3596950452196544,,,,,,,,,Bennedict MathurinIND | SF,Bennedict MathurinIND | SF,,
bilal coulibaly,-0.8,79.0,195.0,86.5,1641731.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Bilal Coulibaly,Bilal Coulibaly,imputed,G,,,,,,,,
bilal coulibalywas,,,,,,,,,,,,,,,,,,,,,,,213.0,1948.0,4.8,0.48,1948.0,17.9,27.7,2.8,0.2821338306610522,,,,,,,,,Bilal CoulibalyWAS | SF,Bilal CoulibalyWAS | SF,,
bismack biyombo,1.0,,,,202687.0,,,,,,,,,,,,,,,,,,368.0,528.0,2.9,0.29,528.0,12.3,16.9,0.8,0.1049368570986145,,Bismack Biyombo,imputed,C,,,,,Bismack Biyombo| C,Bismack Biyombo| C,,
blake wesley,0.3,75.0,190.0,81.25,1631104.0,78.11,,,,,,,,,,,,,,,,,,,,,,,,,,Blake Wesley,Blake Wesley,measured,G,,,,,,,,
blake wesleypor,,,,,,,,,,,,,,,,,,,,,,,57.0,683.0,7.3,0.73,683.0,16.7,32.2,4.1,0.3245106470537062,,,,,,,,,Blake WesleyPOR | PG,Blake WesleyPOR | PG,,
bobby portis,-0.1,82.0,250.0,86.0,1626171.0,83.85,,,,,,,,,,,,,,,,,,,,,,,,,,Bobby Portis,Bobby Portis,measured,F,,,,,,,,
bobby portismil,,,,,,,,,,,,,,,,,,,,,,,289.0,1244.0,3.9,0.39,1244.0,24.1,34.1,3.9,0.4193328254374239,,,,,,,,,Bobby PortisMIL | PF,Bobby PortisMIL | PF,,
bobi klintman,,81.0,225.0,83.0,1641752.0,78.25,,,,,,,,,,,,,,,,,,,,,,,,,,Bobi Klintman,Bobi Klintman,measured,F,,,,,,,,
bogdan bogdanović,,77.0,225.0,83.0,203992.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Bogdan Bogdanović,Bogdan Bogdanović,imputed,G,,,,,,,,
bogdan bogdanovićlac,,,,,,,,,,,,,,,,,,,,,,,188.0,1348.0,5.2,0.52,1348.0,18.7,30.4,3.8,0.3304089826231537,,,,,,,,,Bogdan BogdanovićLAC | SG,Bogdan BogdanovićLAC | SG,,
bol bol,,87.0,220.0,91.0,1629626.0,,,,,,,,,,,,,,,,,,440.0,448.0,2.0,0.2,448.0,21.1,27.6,2.7,0.3171489465891507,Bol Bol,Bol Bol,imputed,C-F,,,,,Bol Bol| C,Bol Bol| C,,
bones hyland,,74.0,169.0,81.5,1630538.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Bones Hyland,Bones Hyland,imputed,G,,,,,,,,
bones hylandmin,,,,,,,,,,,,,,,,,,,,,,,272.0,239.0,4.1,0.41,239.0,28.2,43.9,8.0,0.6191186178066839,,,,,,,,,Bones HylandMIN | PG,Bones HylandMIN | PG,,
bradley beal,-1.5,76.0,207.0,80.0,203078.0,88.65,,,,,,,,,,,,,,,,,,,,,,,,,,Bradley Beal,Bradley Beal,measured,G,,,,,,,,
bradley beallac,,,,,,,,,,,,,,,,,,,,,,,195.0,1702.0,5.0,0.5,1702.0,22.1,35.9,5.5,0.4422222295495298,,,,,,,,,Bradley BealLAC | SG,Bradley BealLAC | SG,,
branden carlson,,,,,1642382.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Branden Carlson,imputed,C,,,,,,,,
branden carlsonokc,,,,,,,,,,,,,,,,,,,,,,,385.0,246.0,2.7,0.27,246.0,19.3,26.8,2.3,0.2820633191457869,,,,,,,,,Branden CarlsonOKC | C,Branden CarlsonOKC | C,,
brandin podziemski,1.7,76.0,205.0,77.5,1641764.0,86.22,,,,,,,,,,,,,,,,,,,,,,,,,,Brandin Podziemski,Brandin Podziemski,measured,G,,,,,,,,
brandin podziemskigsw,,,,,,,,,,,,,,,,,,,,,,,96.0,1716.0,6.5,0.65,1716.0,18.3,33.0,4.5,0.3572308414976246,,,,,,,,,Brandin PodziemskiGSW | SG,Brandin PodziemskiGSW | SG,,
brandon boston,,78.0,188.0,82.75,1630527.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Brandon Boston,Brandon Boston,imputed,G,,,,,,,,
brandon clarke,1.4,80.0,215.0,80.25,1629634.0,92.48,,,,,,,,,,,,,,,,,,,,,,,,,,Brandon Clarke,Brandon Clarke,measured,F,,,,,,,,
brandon clarkemem,,,,,,,,,,,,,,,,,,,,,,,380.0,1207.0,2.8,0.2799999999999999,1207.0,15.3,21.5,1.4,0.1821040464309232,,,,,,,,,Brandon ClarkeMEM | PF,Brandon ClarkeMEM | PF,,
brandon ingram,-0.7,80.0,190.0,87.0,1627742.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Brandon Ingram,Brandon Ingram,imputed,F,,,,,,,,
brandon ingramtor,,,,,,,,,,,,,,,,,,,,,,,156.0,595.0,5.5,0.55,595.0,30.2,49.1,9.4,0.7058783975478605,,,,,,,,,Brandon IngramTOR | SF,Brandon IngramTOR | SF,,
brandon miller,-1.1,79.0,200.0,83.5,1641706.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Brandon Miller,Brandon Miller,imputed,F,,,,,,,,
brandon millercha,,,,,,,,,,,,,,,,,,,,,,,285.0,924.0,4.0,0.4,924.0,27.7,41.3,5.9,0.5506501292391899,,,,,,,,,Brandon MillerCHA | SF,Brandon MillerCHA | SF,,
brandon williams,,,,,1630314.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brandon Williams,imputed,G,,,,,,,,
brandon williamsdal,,,,,,,,,,,,,,,,,,,,,,,124.0,487.0,6.0,0.6,487.0,22.6,40.2,7.7,0.5234004589650371,,,,,,,,,Brandon WilliamsDAL | PG,Brandon WilliamsDAL | PG,,
braxton key,,,,,1630296.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Braxton Key,imputed,F,,,,,,,,
brice sensabaugh,-2.5,78.0,235.0,83.0,1641729.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Brice Sensabaugh,Brice Sensabaugh,imputed,F,,,,,,,,
brice sensabaughuta,,,,,,,,,,,,,,,,,,,,,,,381.0,1432.0,2.8,0.2799999999999999,1432.0,21.5,30.5,4.1,0.3707857397063474,,,,,,,,,Brice SensabaughUTA | SF,Brice SensabaughUTA | SF,,
bronny james,,75.0,210.0,79.25,1642355.0,89.5,,,,,,,,,,,,,,,,,,,,,,,,,,Bronny James,Bronny James,measured,G,,,,,,,,
bronny jameslal,,,,,,,,,,,,,,,,,,,,,,,233.0,181.0,4.6,0.4599999999999999,181.0,20.9,32.7,3.2,0.357341619161676,,,,,,,,,Bronny JamesLAL | PG,Bronny JamesLAL | PG,,
brook lopez,2.4,85.0,282.0,89.5,201572.0,93.36,,,,,,,,,,,,,,,,,,,,,,,,,,Brook Lopez,Brook Lopez,measured,C,,,,,,,,
brook lopezlac,,,,,,,,,,,,,,,,,,,,,,,349.0,2546.0,3.1,0.31,2546.0,15.8,21.8,1.8,0.198727506632584,,,,,,,,,Brook LopezLAC | C,Brook LopezLAC | C,,
bruce brown,-0.8,76.0,202.0,81.0,1628971.0,85.2,,,,,,,,,,,,,,,,,,,,,,,,,,Bruce Brown,Bruce Brown,measured,G-F,,,,,,,,
bruce brownden,,,,,,,,,,,,,,,,,,,,,,,224.0,922.0,4.6,0.4599999999999999,922.0,17.2,27.1,2.4,0.2612928258127611,,,,,,,,,Bruce BrownDEN | SG,Bruce BrownDEN | SG,,
bruno fernando,,81.0,240.0,87.25,,,,,,,,,,,,,,,,,,,218.0,147.0,4.7,0.47,147.0,18.9,29.0,2.2,0.2887001637122861,Bruno Fernando,,,,,,,,Bruno Fernando| C,Bruno Fernando| C,,
bryce mcgowens,,78.0,190.0,80.75,1631121.0,75.29,,,,,,,,,,,,,,,,,,,,,,,,,,Bryce McGowens,Bryce McGowens,measured,G,,,,,,,,
bub carrington,-0.4,76.0,190.0,80.0,1642267.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Bub Carrington,Bub Carrington,imputed,G,,,,,,,,
bub carringtonwas,,,,,,,,,,,,,,,,,,,,,,,51.0,2458.0,7.4,0.74,2458.0,15.8,30.0,3.6,0.2892118389070182,,,,,,,,,Bub CarringtonWAS | SG,Bub CarringtonWAS | SG,,
buddy hield,-0.7,76.0,220.0,81.25,1627741.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Buddy Hield,Buddy Hield,imputed,G,,,,,,,,
buddy hieldgsw,,,,,,,,,,,,,,,,,,,,,,,373.0,1863.0,2.9,0.29,1863.0,20.5,29.6,3.1,0.3312578246279095,,,,,,,,,Buddy HieldGSW | SG,Buddy HieldGSW | SG,,
cade cunningham,-0.7,78.0,220.0,84.25,1630595.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Cade Cunningham,Cade Cunningham,imputed,G,,,,,,,,
cade cunninghamdet,,,,,,,,,,,,,,,,,,,,,,,24.0,2452.0,8.3,0.8300000000000001,2452.0,33.2,64.6,15.2,0.965489935454099,,,,,,,,,Cade CunninghamDET | SG,Cade CunninghamDET | SG,,
caleb houstan,-0.5,80.0,205.0,83.0,1631216.0,,,,,,,,,,,,,,,,,,347.0,788.0,3.2,0.32,788.0,11.7,16.8,0.6,0.0927943045232855,Caleb Houstan,Caleb Houstan,imputed,G,,,,,Caleb Houstan| SG,Caleb Houstan| SG,,
caleb martin,0.2,77.0,205.0,82.25,1628997.0,78.73,,,,,,,,,,,,,,,,,,,,,,,,,,Caleb Martin,Caleb Martin,measured,F,,,,,,,,
caleb martindal,,,,,,,,,,,,,,,,,,,,,,,252.0,1218.0,4.3,0.43,1218.0,14.4,21.8,1.6,0.1777405926085352,,,,,,,,,Caleb MartinDAL | SF,Caleb MartinDAL | SF,,
cam christie,,77.0,190.0,80.0,1642353.0,83.77,,,,,,,,,,,,,,,,,,,,,,,,,,Cam Christie,Cam Christie,measured,G,,,,,,,,
cam reddish,0.4,79.0,217.0,84.5,,,,,,,,,,,,,,,,,,,369.0,589.0,2.9,0.29,,,,,,Cam Reddish,,,,,,,,Cam Reddish| SF,,,
cam spencer,,76.0,205.0,77.0,1642285.0,68.48,,,,,,,,,,,,,,,,,,,,,,,,,,Cam Spencer,Cam Spencer,measured,G,,,,,,,,
cam spencermem,,,,,,,,,,,,,,,,,,,,,,,48.0,252.0,7.5,0.75,252.0,15.4,30.4,3.9,0.2935937796462709,,,,,,,,,Cam SpencerMEM | SG,Cam SpencerMEM | SG,,
cam thomas,-2.9,75.0,210.0,78.5,1630560.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Cam Thomas,Cam Thomas,imputed,G,,,,,,,,
cam thomasbkn,,,,,,,,,,,,,,,,,,,,,,,251.0,781.0,4.3,0.43,781.0,32.6,49.6,8.3,0.7129915896328909,,,,,,,,,Cam ThomasBKN | SG,Cam ThomasBKN | SG,,
cam whitmore,-1.2,78.0,230.0,80.5,1641715.0,96.44,,,,,,,,,,,,,,,,,,,,,,,,,,Cam Whitmore,Cam Whitmore,measured,F,,,,,,,,
cam whitmorewas,,,,,,,,,,,,,,,,,,,,,,,430.0,827.0,2.2,0.22,827.0,23.9,33.0,3.4,0.3991041088284725,,,,,,,,,Cam WhitmoreWAS | SF,Cam WhitmoreWAS | SF,,
cameron johnson,-0.7,80.0,210.0,82.0,1629661.0,84.54,,,,,,,,,,,,,,,,,,,,,,,,,,Cameron Johnson,Cameron Johnson,measured,F,,,,,,,,
cameron johnsonden,,,,,,,,,,,,,,,,,,,,,,,176.0,1800.0,5.3,0.53,1800.0,22.9,37.2,6.0,0.4707819862549404,,,,,,,,,Cameron JohnsonDEN | SF,Cameron JohnsonDEN | SF,,
cameron payne,0.0,75.0,183.0,79.25,1626166.0,76.32,,,,,,,,,,,,,,,,,34.0,1090.0,7.9,0.79,1090.0,20.8,42.5,7.0,0.5008099940006864,Cameron Payne,Cameron Payne,measured,G,,,,,Cameron Payne| PG,Cameron Payne| PG,,
caris levert,-0.2,79.0,205.0,82.0,1627747.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Caris LeVert,Caris LeVert,imputed,G,,,,,,,,
caris levertdet,,,,,,,,,,,,,,,,,,,,,,,93.0,1596.0,6.6,0.6599999999999999,1596.0,19.4,34.7,5.1,0.3940226714124153,,,,,,,,,Caris LeVertDET | SF,Caris LeVertDET | SF,,
cason wallace,1.5,75.0,195.0,80.5,1641717.0,76.66,,,,,,,,,,,,,,,,,,,,,,,,,,Cason Wallace,Cason Wallace,measured,G,,,,,,,,
cason wallaceokc,,,,,,,,,,,,,,,,,,,,,,,159.0,1876.0,5.5,0.55,1876.0,12.8,21.9,1.8,0.1638633821899652,,,,,,,,,Cason WallaceOKC | PG,Cason WallaceOKC | PG,,
charles bassey,,82.0,230.0,87.5,1629646.0,98.11,,,,,,,,,,,,,,,,,471.0,376.0,1.0,0.1,376.0,17.5,21.7,1.5,0.211572992036911,Charles Bassey,Charles Bassey,measured,C-F,,,,,Charles Bassey| C,Charles Bassey| C,,
chet holmgren,3.1,85.0,208.0,90.0,1631096.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Chet Holmgren,Chet Holmgren,imputed,C-F,,,,,,,,
chet holmgrenokc,,,,,,,,,,,,,,,,,,,,,,,382.0,877.0,2.8,0.2799999999999999,877.0,22.0,30.4,3.6,0.3650097440860709,,,,,,,,,Chet HolmgrenOKC | C,Chet HolmgrenOKC | C,,
chris boucher,0.0,81.0,200.0,88.0,1628449.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Chris Boucher,Chris Boucher,imputed,F,,,,,,,,
chris boucherbos,,,,,,,,,,,,,,,,,,,,,,,456.0,862.0,1.5,0.15,862.0,21.2,27.6,2.3,0.3094738970330108,,,,,,,,,Chris BoucherBOS | C,Chris BoucherBOS | C,,
chris duarte,,77.0,190.0,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chris Duarte,,,,,,,,,,,
chris livingston,,,,,1641753.0,89.05,,,,,,,,,,,,,,,,,,,,,,,,,,,Chris Livingston,measured,F,,,,,,,,
chris paul,0.7,72.0,175.0,76.0,101108.0,78.83,,,,,,,,,,,,,,,,,,,,,,,,,,Chris Paul,Chris Paul,measured,G,,,,,,,,
chris paullac,,,,,,,,,,,,,,,,,,,,,,,2.0,2292.0,10.0,1.0,2292.0,14.0,40.6,7.1,0.410869673101339,,,,,,,,,Chris PaulLAC | PG,Chris PaulLAC | PG,,
christian braun,0.1,78.0,220.0,78.5,1631128.0,92.15,,,,,,,,,,,,,,,,,,,,,,,,,,Christian Braun,Christian Braun,measured,G,,,,,,,,
christian braunden,,,,,,,,,,,,,,,,,,,,,,,239.0,2675.0,4.5,0.45,2675.0,15.8,25.0,2.8,0.2406277793422122,,,,,,,,,Christian BraunDEN | SF,Christian BraunDEN | SF,,
christian koloko,,84.0,225.0,89.25,1631132.0,83.99,,,,,,,,,,,,,,,,,,,,,,,,,,Christian Koloko,Christian Koloko,measured,C,,,,,,,,
christian kolokolal,,,,,,,,,,,,,,,,,,,,,,,356.0,342.0,3.0,0.3,342.0,10.8,14.9,0.6,0.0704198155936107,,,,,,,,,Christian KolokoLAL | C,Christian KolokoLAL | C,,
chuma okeke,,79.0,229.0,84.0,1629643.0,,,,,,,,,,,,,,,,,,81.0,196.0,6.8,0.6799999999999999,196.0,9.8,17.9,1.2,0.0904004161520262,Chuma Okeke,Chuma Okeke,imputed,F,,,,,Chuma Okeke| PF,Chuma Okeke| PF,,
cj mccollum,-1.8,75.0,190.0,78.25,203468.0,85.05,,,,,,,,,,,,,,,,,,,,,,,,,,CJ McCollum,CJ McCollum,measured,G,,,,,,,,
cj mccollumwas,,,,,,,,,,,,,,,,,,,,,,,200.0,1832.0,4.9,0.49,1832.0,27.2,43.8,6.8,0.5801007840928076,,,,,,,,,CJ McCollumWAS | SG,CJ McCollumWAS | SG,,
clint capela,1.4,82.0,256.0,88.5,203991.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Clint Capela,Clint Capela,imputed,C,,,,,,,,
clint capelahou,,,,,,,,,,,,,,,,,,,,,,,411.0,1176.0,2.4,0.24,1176.0,16.7,22.5,1.3,0.2026213414036912,,,,,,,,,Clint CapelaHOU | C,Clint CapelaHOU | C,,
coby white,-1.9,77.0,195.0,77.0,1629632.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Coby White,Coby White,imputed,G,,,,,,,,
coby whitechi,,,,,,,,,,,,,,,,,,,,,,,210.0,2450.0,4.8,0.48,2450.0,24.4,39.7,6.6,0.517243646561115,,,,,,,,,Coby WhiteCHI | PG,Coby WhiteCHI | PG,,
cody martin,1.6,78.0,205.0,82.25,1628998.0,75.71,,,,,,,,,,,,,,,,,183.0,1173.0,5.2,0.52,1173.0,14.7,23.8,1.9,0.2002794776308324,Cody Martin,Cody Martin,measured,F,,,,,Cody Martin| SF,Cody Martin| SF,,
cody williams,-1.0,80.0,190.0,85.0,1642262.0,77.03,,,,,,,,,,,,,,,,,,,,,,,,,,Cody Williams,Cody Williams,measured,F,,,,,,,,
cody williamsuta,,,,,,,,,,,,,,,,,,,,,,,357.0,1060.0,3.0,0.3,1060.0,12.5,17.4,0.4,0.1015313767875053,,,,,,,,,Cody WilliamsUTA | SF,Cody WilliamsUTA | SF,,
colby jones,0.2,78.0,207.0,80.0,1641732.0,82.76,,,,,,,,,,,,,,,,,,,,,,,,,,Colby Jones,Colby Jones,measured,G,,,,,,,,
colby jonesdet,,,,,,,,,,,,,,,,,,,,,,,202.0,515.0,4.9,0.49,515.0,13.7,21.9,1.7,0.1722933891735036,,,,,,,,,Colby JonesDET | SG,Colby JonesDET | SG,,
cole anthony,0.3,74.0,185.0,76.5,1630175.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Cole Anthony,Cole Anthony,imputed,G,,,,,,,,
cole anthonymil,,,,,,,,,,,,,,,,,,,,,,,151.0,1234.0,5.6,0.5599999999999999,1234.0,24.6,42.5,7.0,0.5457532209901482,,,,,,,,,Cole AnthonyMIL | PG,Cole AnthonyMIL | PG,,
cole swider,,80.0,220.0,83.0,,,,,,,,,,,,,,,,,,,478.0,169.0,0.4,0.04,169.0,16.7,19.8,0.3,0.1638079214393711,Cole Swider,,,,,,,,Cole Swider| PF,Cole Swider| PF,,
colin castleton,,82.0,250.0,87.5,1630658.0,,,,,,,,,,,,,,,,,,345.0,432.0,3.2,0.32,432.0,13.4,18.9,1.0,0.1347230326047276,Colin Castleton,Colin Castleton,imputed,C,,,,,Colin Castleton| C,Colin Castleton| C,,
collin gillespie,,,,,1631221.0,73.94,,,,,,,,,,,,,,,,,,,,,,,,,,,Collin Gillespie,measured,G,,,,,,,,
collin gillespiephx,,,,,,,,,,,,,,,,,,,,,,,27.0,461.0,8.2,0.82,461.0,17.7,37.3,6.3,0.4165414233603196,,,,,,,,,Collin GillespiePHX | PG,Collin GillespiePHX | PG,,
collin sexton,-2.8,75.0,190.0,79.25,1629012.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Collin Sexton,Collin Sexton,imputed,G,,,,,,,,
collin sextoncha,,,,,,,,,,,,,,,,,,,,,,,196.0,1758.0,4.9,0.49,1758.0,27.0,45.6,8.8,0.6331368512557844,,,,,,,,,Collin SextonCHA | PG,Collin SextonCHA | PG,,
corey kispert,-2.6,78.0,224.0,79.0,1630557.0,89.37,,,,,,,,,,,,,,,,,,,,,,,,,,Corey Kispert,Corey Kispert,measured,F,,,,,,,,
corey kispertwas,,,,,,,,,,,,,,,,,,,,,,,346.0,1602.0,3.2,0.32,1602.0,17.5,25.0,2.2,0.2474473107537039,,,,,,,,,Corey KispertWAS | SF,Corey KispertWAS | SF,,
cory joseph,0.0,74.0,200.0,77.5,202709.0,73.18,,,,,,,,,,,,,,,,,55.0,612.0,7.3,0.73,612.0,12.8,25.4,2.6,0.2031868835188469,Cory Joseph,Cory Joseph,measured,G,,,,,Cory Joseph| PG,Cory Joseph| PG,,
craig porter jr.,-0.4,73.0,180.0,76.0,1641854.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Craig Porter Jr.,Craig Porter Jr.,imputed,G,,,,,,,,
craig porter jr.cle,,,,,,,,,,,,,,,,,,,,,,,104.0,513.0,6.4,0.64,513.0,15.9,29.5,4.6,0.3094521178010893,,,,,,,,,Craig Porter Jr.CLE | PG,Craig Porter Jr.CLE | PG,CLE,PG
d'angelo russell,-0.2,75.0,193.0,81.75,1626156.0,,,,,,,,,,,,,,,,,,,,,,,,,,,D'Angelo Russell,D'Angelo Russell,imputed,G,,,,,,,,
